priority,resource request for CPU cores,resource request for RAM,resource request for local disk space,Count,Probablity,normalised CPU cores,normalised RAM,normalised Disk Space
4,0.02628,0.0636,0.000309,2751,0.00016956671359183534,42.068192732511605,409.26640926640925,324.00125825731357
4,0.026310000000000004,0.009323,0.0001926,3929,0.00024217652406482046,42.116215783576116,59.99356499356499,201.95029883611195
4,0.02637,0.009323,0.0001926,1942,0.00011970140232473437,42.21226188570514,59.99356499356499,201.95029883611195
4,0.0264,0.009323,0.0001926,1960,0.00012081089009087506,42.260284936769644,59.99356499356499,201.95029883611195
4,0.02646,0.009323,0.0001926,1952,0.00012031778441703475,42.35633103889867,59.99356499356499,201.95029883611195
4,0.02652,0.009323,0.0001926,1978,0.00012192037785701575,42.45237714102769,59.99356499356499,201.95029883611195
4,0.02655,0.01865,0.0001926,1395,8.598530187590342e-05,42.5004001920922,120.01287001287001,201.95029883611195
4,0.02661,0.009323,0.0001926,1950,0.00012019450799857468,42.596446294221224,59.99356499356499,201.95029883611195
4,0.026760000000000003,0.02704,0.0005788999999999999,1221,7.526025346987676e-05,42.83656154954378,174.002574002574,607.0042990458214
4,0.02682,0.02704,7.725e-05,1008,6.21313149038786e-05,42.9326076516728,174.002574002574,81.00031456432839
4,0.02689,0.009323,0.0001926,1194,7.359602182066572e-05,43.04466143748999,59.99356499356499,201.95029883611195
4,0.027010000000000003,0.009323,0.0001926,3929,0.00024217652406482046,43.23675364174804,59.99356499356499,201.95029883611195
4,0.02728,0.009323,0.0001926,1949,0.00012013286978934464,43.668961101328634,59.99356499356499,201.95029883611195
4,0.02734,0.009323,0.0001926,1952,0.00012031778441703475,43.76500720345766,59.99356499356499,201.95029883611195
4,0.02734,0.02704,7.725e-05,1791,0.00011039403273099859,43.76500720345766,174.002574002574,81.00031456432839
4,0.0274,0.009323,0.0001926,3257,0.00020075564746223473,43.86105330558668,59.99356499356499,201.95029883611195
4,0.02747,0.009323,0.0001926,1494,9.208748458967721e-05,43.973107091403875,59.99356499356499,201.95029883611195
4,0.02765,0.009323,0.0001926,1956,0.00012056433725395491,44.26124539779094,59.99356499356499,201.95029883611195
4,0.02814,0.02136,7.725e-05,1440,8.875902129125514e-05,45.04562189851128,137.45173745173744,81.00031456432839
4,0.02924,0.0159,0.0007714999999999999,1769,0.00010903799212793774,46.806467104210014,102.31660231660231,808.9545978819334
4,0.02927,0.0159,0.0007714999999999999,4988,0.000307451387639431,46.854490155274526,102.31660231660231,808.9545978819334
4,0.02933,0.0159,0.0007714999999999999,1767,0.00010891471570947767,46.95053625740355,102.31660231660231,808.9545978819334
4,0.02942,0.0159,0.0007714999999999999,1782,0.00010983928884792825,47.09460541059708,102.31660231660231,808.9545978819334
4,0.02945,0.02704,7.725e-05,1363,8.401287918054219e-05,47.142628461661594,174.002574002574,81.00031456432839
4,0.02954,0.0159,0.0007714999999999999,3459,0.00021320656572670245,47.28669761485513,102.31660231660231,808.9545978819334
4,0.0296,0.0159,0.0007714999999999999,1793,0.00011051730914945866,47.38274371698415,102.31660231660231,808.9545978819334
4,0.0296,0.02704,7.725e-05,1062,6.545977820230067e-05,47.38274371698415,174.002574002574,81.00031456432839
4,0.02963,0.0159,0.0007714999999999999,1792,0.00011045567094022863,47.430766768048656,102.31660231660231,808.9545978819334
4,0.02969,0.0159,0.0007714999999999999,1783,0.00010990092705715828,47.526812870177686,102.31660231660231,808.9545978819334
4,0.02979,0.0159,0.0007714999999999999,1759,0.00010842161003563736,47.686889707059386,102.31660231660231,808.9545978819334
4,0.02985,0.0159,0.0007714999999999999,1793,0.00011051730914945866,47.78293580918841,102.31660231660231,808.9545978819334
4,0.02988,0.0318,0.0001154,1801,0.00011101041482329897,47.83095886025292,204.63320463320463,121.00241165985109
4,0.029910000000000006,0.0159,0.0007714999999999999,1687,0.0001039836589710746,47.87898191131744,102.31660231660231,808.9545978819334
4,0.02994,0.0159,0.0007714999999999999,1721,0.00010607935808489591,47.92700496238194,102.31660231660231,808.9545978819334
4,0.03,0.0159,0.0007714999999999999,3550,0.00021881564276663595,48.02305106451096,102.31660231660231,808.9545978819334
4,0.03003,0.0159,0.0007714999999999999,1698,0.00010466167927260502,48.07107411557547,102.31660231660231,808.9545978819334
4,0.030060000000000007,0.0159,0.0007714999999999999,1710,0.00010540133778336549,48.119097166639996,102.31660231660231,808.9545978819334
4,0.03012,0.0159,0.0007714999999999999,3516,0.00021671994365281464,48.215143268769005,102.31660231660231,808.9545978819334
4,0.03015,0.0159,0.0007714999999999999,3548,0.00021869236634817588,48.263166319833516,102.31660231660231,808.9545978819334
4,0.03018,0.0159,0.0007714999999999999,3558,0.00021930874844047627,48.31118937089803,102.31660231660231,808.9545978819334
4,0.03021,0.0159,0.0007714999999999999,3428,0.00021129578124057127,48.35921242196254,102.31660231660231,808.9545978819334
4,0.03024,0.0159,0.0007714999999999999,1785,0.00011002420347561836,48.40723547302705,102.31660231660231,808.9545978819334
4,0.0303,0.0159,0.0007714999999999999,1726,0.0001063875491310461,48.50328157515607,102.31660231660231,808.9545978819334
4,0.030330000000000006,0.0159,0.0007714999999999999,1798,0.00011082550019560886,48.55130462622059,102.31660231660231,808.9545978819334
4,0.0304,0.0159,0.0007714999999999999,3479,0.00021443932991130324,48.66335841203777,102.31660231660231,808.9545978819334
4,0.03046,0.009323,0.0001926,1389,8.561547262052319e-05,48.759404514166796,59.99356499356499,201.95029883611195
4,0.03049,0.009323,0.0001926,1243,7.66162940729376e-05,48.80742756523131,59.99356499356499,201.95029883611195
4,0.03049,0.0159,0.0007714999999999999,1773,0.0001092845449648579,48.80742756523131,102.31660231660231,808.9545978819334
4,0.03052,0.0159,0.0007714999999999999,5208,0.00032101179367003947,48.85545061629581,102.31660231660231,808.9545978819334
4,0.03058,0.0159,0.0007714999999999999,1762,0.00010860652466332748,48.95149671842484,102.31660231660231,808.9545978819334
4,0.03061,0.0159,0.0007714999999999999,1742,0.00010737376047872671,48.999519769489346,102.31660231660231,808.9545978819334
4,0.03067,0.0159,0.0007714999999999999,3443,0.00021222035437902187,49.09556587161837,102.31660231660231,808.9545978819334
4,0.03079,0.0159,0.0007714999999999999,3474,0.00021413113886515305,49.287658075876415,102.31660231660231,808.9545978819334
4,0.03082,0.0159,0.0007714999999999999,3477,0.00021431605349284317,49.335681126940926,102.31660231660231,808.9545978819334
4,0.03088,0.0159,0.0007714999999999999,3473,0.000214069500655923,49.43172722906995,102.31660231660231,808.9545978819334
4,0.031160000000000007,0.0159,0.0007714999999999999,1762,0.00010860652466332748,49.87994237233873,102.31660231660231,808.9545978819334
4,0.03125,0.0015539999999999998,9.537e-06,16800,0.0010355219150646434,50.02401152553225,9.999999999999998,10.0
4,0.03125,0.0015539999999999998,1.717e-05,2559,0.000157732177419668,50.02401152553225,9.999999999999998,18.00356506238859
4,0.03125,0.003731,7.534e-05,3933,0.0002424230769017406,50.02401152553225,24.009009009009006,78.99758834014888
4,0.03125,0.003731,0.000226,3589,0.00022121953292660745,50.02401152553225,24.009009009009006,236.97179406521965
4,0.03125,0.004478,1.907e-06,5849,0.000360521885786494,50.02401152553225,28.815958815958815,1.9995805808954594
4,0.03125,0.006989,7.534e-05,1146,7.063738777762389e-05,50.02401152553225,44.97425997425997,78.99758834014888
4,0.03125,0.007767,8.582999999999999e-06,1597,9.843622014037116e-05,50.02401152553225,49.98069498069498,8.999685435671593
4,0.03125,0.007767,2.861e-05,245512,0.015132920024485162,50.02401152553225,49.98069498069498,29.998951452238646
4,0.03125,0.00795,1.907e-05,17994,0.001109117936885309,50.02401152553225,51.15830115830116,19.995805808954596
4,0.03125,0.00795,2.861e-05,1024,6.311752625155922e-05,50.02401152553225,51.15830115830116,29.998951452238646
4,0.03125,0.00795,5.817e-05,3362,0.00020722765943138874,50.02401152553225,51.15830115830116,60.9940232777603
4,0.03125,0.008621,1.907e-05,7901,0.0004870034911265326,50.02401152553225,55.476190476190474,19.995805808954596
4,0.03125,0.009323,2.67e-05,17493,0.0010782371940610599,50.02401152553225,59.99356499356499,27.996225228059135
4,0.03125,0.009323,0.0001135,1828,0.00011267464647251,50.02401152553225,59.99356499356499,119.01017091328508
4,0.03125,0.009323,0.0001545,107091,0.006600897464654031,50.02401152553225,59.99356499356499,162.00062912865678
4,0.03125,0.01125,3.815e-06,4996,0.00030794449331327135,50.02401152553225,72.39382239382239,4.000209709552269
4,0.03125,0.01125,7.629e-06,3399,0.00020950827317290017,50.02401152553225,72.39382239382239,7.9993708713431895
4,0.03125,0.01125,1.144e-05,1296,7.988311916212963e-05,50.02401152553225,72.39382239382239,11.995386389850058
4,0.03125,0.01166,2.861e-05,3030,0.00018676377396701605,50.02401152553225,75.03217503217503,29.998951452238646
4,0.03125,0.01224,9.537e-07,1354,8.345813529747185e-05,50.02401152553225,78.76447876447875,1.0
4,0.03125,0.01398,2.861e-05,17677,0.001089578624559387,50.02401152553225,89.96138996138995,29.998951452238646
4,0.03125,0.0159,4.673e-05,92031,0.005672626033649654,50.02401152553225,102.31660231660231,48.998636887910244
4,0.03125,0.0159,5.817e-05,6208,0.00038265000290007775,50.02401152553225,102.31660231660231,60.9940232777603
4,0.03125,0.0159,0.0003862,1413,8.709478964204411e-05,50.02401152553225,102.31660231660231,404.9491454335745
4,0.03125,0.0159,0.0007714999999999999,8856,0.0005458679809412191,50.02401152553225,102.31660231660231,808.9545978819334
4,0.03125,0.017490000000000002,2.861e-05,3900,0.00024038901599714936,50.02401152553225,112.54826254826256,29.998951452238646
4,0.03125,0.0318,0.0001545,117585,0.007247728832314053,50.02401152553225,204.63320463320463,162.00062912865678
4,0.03125,0.0318,0.0003862,2867,0.0001767167458625198,50.02401152553225,204.63320463320463,404.9491454335745
4,0.03125,0.04773,0.009644,5197,0.000320333773368509,50.02401152553225,307.1428571428571,10112.194610464505
4,0.03125,0.0636,7.725e-05,1350,8.32115824605517e-05,50.02401152553225,409.26640926640925,81.00031456432839
4,0.03204,0.01822,0.0007714999999999999,1065,6.564469282999079e-05,51.2886185368977,117.24581724581724,808.9545978819334
4,0.03217,0.01828,0.0007714999999999999,1088,6.706237164228166e-05,51.49671842484391,117.63191763191763,808.9545978819334
4,0.033510000000000005,0.0159,0.001234,2940,0.0001812163351363126,53.641748039058754,102.31660231660231,1293.9079375065535
4,0.03357,0.0159,0.001234,2988,0.00018417496917935442,53.73779414118777,102.31660231660231,1293.9079375065535
4,0.03363,0.0159,0.001234,1859,0.0001145854309586412,53.833840243316786,102.31660231660231,1293.9079375065535
4,0.03363,0.03979,0.0005398,10448,0.0006439960100354401,53.833840243316786,256.048906048906,566.0060815770158
4,0.03381,0.03979,0.0005398,31243,0.0019257625709740865,54.121978549703854,256.048906048906,566.0060815770158
4,0.03387,0.03979,0.0005398,10495,0.000646893005869252,54.21802465183287,256.048906048906,566.0060815770158
4,0.034,0.0159,0.001234,2837,0.00017486759958561864,54.426124539779096,102.31660231660231,1293.9079375065535
4,0.034,0.03979,0.0005398,20422,0.001258775508895842,54.426124539779096,256.048906048906,566.0060815770158
4,0.03418,0.03979,0.0005398,10447,0.0006439343718262101,54.71426284616616,256.048906048906,566.0060815770158
4,0.03418,0.0636,0.00193,2027,0.00012494065010928762,54.71426284616616,409.26640926640925,2023.6971794065219
4,0.0343,0.03979,0.0005398,10199,0.0006286480959371605,54.906355050424196,256.048906048906,566.0060815770158
4,0.034480000000000004,0.0146,0.00193,4447,0.0002741051164459803,55.19449335681127,93.95109395109395,2023.6971794065219
4,0.034480000000000004,0.03979,0.0005398,10323,0.0006362912338816854,55.19449335681127,256.048906048906,566.0060815770158
4,0.03467,0.03979,0.0005398,10476,0.0006457218798938812,55.4986393468865,256.048906048906,566.0060815770158
4,0.03485,0.03979,0.0005398,20374,0.0012558168748528003,55.78677765327357,256.048906048906,566.0060815770158
4,0.03503,0.03979,0.0005398,10407,0.0006414688434570085,56.07491595966063,256.048906048906,566.0060815770158
4,0.03522,0.03979,0.0005398,10399,0.0006409757377831682,56.37906194973587,256.048906048906,566.0060815770158
4,0.0354,0.01434,0.00193,1780,0.00010971601242946817,56.66720025612293,92.27799227799227,2023.6971794065219
4,0.03558,0.0318,0.0001154,1046,6.447356685462006e-05,56.95533856251,204.63320463320463,121.00241165985109
4,0.03558,0.03979,0.0005398,10533,0.0006492352578199934,56.95533856251,256.048906048906,566.0060815770158
4,0.03577,0.04755,0.0006417999999999999,1315,8.105424513750036e-05,57.25948455258524,305.984555984556,672.9579532347697
4,0.03595,0.0318,0.0001154,1054,6.496667252846036e-05,57.547622858972304,204.63320463320463,121.00241165985109
4,0.03601,0.0318,0.0001154,4683,0.0002886517338242693,57.643668961101326,204.63320463320463,121.00241165985109
4,0.03601,0.03979,0.0005398,10659,0.0006570016721829782,57.643668961101326,256.048906048906,566.0060815770158
4,0.03607,0.0318,0.0001154,1850,0.00011403068707557085,57.73971506323034,204.63320463320463,121.00241165985109
4,0.03619,0.0318,0.0001154,1010,6.225459132233867e-05,57.93180726748839,204.63320463320463,121.00241165985109
4,0.03625,0.03979,0.0005398,10378,0.0006396813353893374,58.027853369617404,256.048906048906,566.0060815770158
4,0.03638,0.0318,0.0001154,1966,0.0001211807193462553,58.23595325756363,204.63320463320463,121.00241165985109
4,0.03644,0.0318,0.0001154,1061,6.539813999307063e-05,58.331999359692645,204.63320463320463,121.00241165985109
4,0.03662,0.03979,0.0005398,10238,0.0006310519860971321,58.620137666079714,256.048906048906,566.0060815770158
4,0.03693,0.03979,0.0005398,10477,0.0006457835181031112,59.11637586041299,256.048906048906,566.0060815770158
4,0.03723,0.03979,0.0005398,17135,0.0010561707151567061,59.5966063710581,256.048906048906,566.0060815770158
4,0.03741,0.0318,0.0001154,1039,6.40420993900098e-05,59.88474467744516,204.63320463320463,121.00241165985109
4,0.03748,0.02029,0.0003862,1010,6.225459132233867e-05,59.99679846326236,130.56628056628054,404.9491454335745
4,0.03748,0.02545,0.0001154,280972,0.01731861092378232,59.99679846326236,163.77091377091375,121.00241165985109
4,0.03748,0.03107,0.0002642,2227,0.0001372682919552953,59.99679846326236,199.93564993564993,277.0263185488099
4,0.03748,0.03979,0.0003862,285413,0.01759234621097292,59.99679846326236,256.048906048906,404.9491454335745
4,0.03748,0.052120000000000014,0.0001926,1646,0.00010145649239264304,59.99679846326236,335.3925353925355,201.95029883611195
4,0.03748,0.0578,0.0001926,1155,7.119213166069423e-05,59.99679846326236,371.9433719433719,201.95029883611195
4,0.03748,0.05829,0.0001926,1122,6.915807075610297e-05,59.99679846326236,375.09652509652506,201.95029883611195
4,0.03748,0.0636,0.0001926,6156,0.00037944481602011573,59.99679846326236,409.26640926640925,201.95029883611195
4,0.03748,0.08752,0.0007714999999999999,1633,0.00010065519567265254,59.99679846326236,563.1917631917631,808.9545978819334
4,0.04108,0.03882,0.0001926,1398,8.617021650359353e-05,65.75956459100367,249.8069498069498,201.95029883611195
4,0.04376,0.00264,0.00015069999999999998,7953,0.0004902086780064946,70.04962381943332,16.988416988416986,158.01614763552476
4,0.04376,0.003109,0.00015069999999999998,8174,0.0005038307222463331,70.04962381943332,20.006435006435005,158.01614763552476
4,0.04376,0.00544,0.00015069999999999998,6757,0.0004164893797673688,70.04962381943332,35.006435006435005,158.01614763552476
4,0.04376,0.006447,0.00015069999999999998,3072,0.00018935257875467765,70.04962381943332,41.486486486486484,158.01614763552476
4,0.04376,0.006989,0.00015069999999999998,4175,0.0002573395235354099,70.04962381943332,44.97425997425997,158.01614763552476
4,0.04376,0.007767,0.0001926,5733,0.00035337185351580957,70.04962381943332,49.98069498069498,201.95029883611195
4,0.04376,0.007767,0.000309,4985,0.0003072664730117409,70.04962381943332,49.98069498069498,324.00125825731357
4,0.04376,0.01025,0.00015069999999999998,11975,0.0007381175555297085,70.04962381943332,65.95881595881596,158.01614763552476
4,0.04376,0.01111,0.00015069999999999998,2047,0.00012617341429388838,70.04962381943332,71.49292149292148,158.01614763552476
4,0.04376,0.014769999999999997,0.0007714999999999999,1112,6.854168866380259e-05,70.04962381943332,95.04504504504501,808.9545978819334
4,0.04376,0.01553,0.00015069999999999998,7007,0.00043189893207487833,70.04962381943332,99.93564993564993,158.01614763552476
4,0.04376,0.01575,0.00193,1011,6.231622953156872e-05,70.04962381943332,101.35135135135134,2023.6971794065219
4,0.04376,0.015780000000000002,0.0007714999999999999,1047,6.45352050638501e-05,70.04962381943332,101.54440154440155,808.9545978819334
4,0.04376,0.0159,3.815e-05,5510,0.00033962653285751104,70.04962381943332,102.31660231660231,40.0020970955227
4,0.04376,0.016909999999999998,0.00193,1988,0.00012253675994931614,70.04962381943332,108.8159588159588,2023.6971794065219
4,0.04376,0.01761,7.725e-05,3919,0.0002415601419725201,70.04962381943332,113.32046332046332,81.00031456432839
4,0.04376,0.017730000000000003,7.725e-05,3893,0.00023995754853253909,70.04962381943332,114.09266409266411,81.00031456432839
4,0.04376,0.017759999999999998,7.725e-05,7806,0.00048114786124967896,70.04962381943332,114.28571428571426,81.00031456432839
4,0.04376,0.01791,7.725e-05,2923,0.00018016848557940194,70.04962381943332,115.25096525096524,81.00031456432839
4,0.04376,0.01797,7.725e-05,7697,0.00047442929644360475,70.04962381943332,115.63706563706563,81.00031456432839
4,0.04376,0.01804,7.725e-05,3926,0.00024199160943713034,70.04962381943332,116.08751608751608,81.00031456432839
4,0.04376,0.02859,0.00015069999999999998,126587,0.007802595991802858,70.04962381943332,183.97683397683397,158.01614763552476
4,0.04376,0.028630000000000006,7.725e-05,8909,0.0005491348060304112,70.04962381943332,184.23423423423426,81.00031456432839
4,0.04376,0.0318,3.815e-05,40288,0.002483280173459783,70.04962381943332,204.63320463320463,40.0020970955227
4,0.04376,0.0636,0.0003862,6560,0.00040434665254905123,70.04962381943332,409.26640926640925,404.9491454335745
4,0.04376,0.0636,0.0007714999999999999,7385,0.0004551981751638328,70.04962381943332,409.26640926640925,808.9545978819334
4,0.04681,0.03882,0.0007714999999999999,2965,0.00018275729036706354,74.93196734432526,249.8069498069498,808.9545978819334
4,0.04688,0.007767,3.815e-06,10000,0.000616382092300383,75.04402113014245,49.98069498069498,4.000209709552269
4,0.04797,0.0318,0.0001154,1804,0.00011119532945098908,76.78885865215302,204.63320463320463,121.00241165985109
4,0.04913,0.0318,0.0003862,1223,7.538352988833684e-05,78.64574995998079,204.63320463320463,404.9491454335745
4,0.04913,0.0451,0.00193,1011,6.231622953156872e-05,78.64574995998079,290.2187902187902,2023.6971794065219
4,0.04944,0.04187,0.00193,1030,6.348735550693945e-05,79.14198815431406,269.4337194337194,2023.6971794065219
4,0.04962,0.04248,0.00193,2258,0.00013917907644142648,79.43012646070113,273.3590733590733,2023.6971794065219
4,0.04999,0.008896,0.000309,1849,0.00011396904886634082,80.02241075716343,57.245817245817236,324.00125825731357
4,0.04999,0.009399,0.000309,1882,0.00011600310977093207,80.02241075716343,60.48262548262547,324.00125825731357
4,0.04999,0.009567,0.000309,1805,0.00011125696766021913,80.02241075716343,61.56370656370657,324.00125825731357
4,0.04999,0.0159,3.815e-05,18725,0.0011541754678324671,80.02241075716343,102.31660231660231,40.0020970955227
4,0.04999,0.03979,0.0005398,51313,0.0031628414302209552,80.02241075716343,256.048906048906,566.0060815770158
4,0.04999,0.04108,0.00193,1509,9.301205772812779e-05,80.02241075716343,264.3500643500643,2023.6971794065219
4,0.05316,0.0318,0.0003862,1006,6.200803848541853e-05,85.09684648631342,204.63320463320463,404.9491454335745
4,0.056270000000000014,0.0636,0.00193,1505,9.276550489120764e-05,90.07523611333441,409.26640926640925,2023.6971794065219
4,0.06055,0.0318,0.0003862,1276,7.865035497752887e-05,96.92652473187128,204.63320463320463,404.9491454335745
4,0.06189,0.007767,0.0003862,2480,0.000152862758890495,99.07155434608612,49.98069498069498,404.9491454335745
4,0.0625,0.006218,2.67e-05,28780,0.0017739476616405023,100.0480230510645,40.01287001287001,27.996225228059135
4,0.0625,0.01088,0.00024130000000000004,6000,0.0003698292553802298,100.0480230510645,70.01287001287001,253.0145748138828
4,0.0625,0.01553,9.06e-05,19167,0.001181419556312144,100.0480230510645,99.93564993564993,94.99842717835797
4,0.0625,0.01553,0.0003767,5347,0.00032957950475301476,100.0480230510645,99.93564993564993,394.98794170074444
4,0.0625,0.0159,3.815e-05,15570,0.0009597069177116963,100.0480230510645,102.31660231660231,40.0020970955227
4,0.0625,0.0159,7.534e-05,1471,9.066980577738634e-05,100.0480230510645,102.31660231660231,78.99758834014888
4,0.0625,0.0159,7.725e-05,21262,0.0013105516046490742,100.0480230510645,102.31660231660231,81.00031456432839
4,0.0625,0.0159,0.0001154,5587,0.00034437267496822396,100.0480230510645,102.31660231660231,121.00241165985109
4,0.0625,0.0159,0.0002317,11094,0.0006838142931980449,100.0480230510645,102.31660231660231,242.94851630491766
4,0.0625,0.0159,0.0003862,140031,0.008631260076691493,100.0480230510645,102.31660231660231,404.9491454335745
4,0.0625,0.0159,0.0007714999999999999,16349,0.0010077230827018962,100.0480230510645,102.31660231660231,808.9545978819334
4,0.0625,0.0159,0.001158,14538,0.0008960962857862967,100.0480230510645,102.31660231660231,1214.218307643913
4,0.0625,0.0199,5.817e-05,6626,0.00040841477435823374,100.0480230510645,128.05662805662806,60.9940232777603
4,0.0625,0.02386,5.817e-05,9990,0.0006157657102080826,100.0480230510645,153.53925353925354,60.9940232777603
4,0.0625,0.02386,0.0001926,8242,0.0005080221204739756,100.0480230510645,153.53925353925354,201.95029883611195
4,0.0625,0.02521,0.0001154,2587,0.00015945804727810907,100.0480230510645,162.22651222651223,121.00241165985109
4,0.0625,0.02527,0.0001154,1862,0.00011477034558633131,100.0480230510645,162.6126126126126,121.00241165985109
4,0.0625,0.02557,0.0001154,1955,0.00012050269904472488,100.0480230510645,164.5431145431145,121.00241165985109
4,0.0625,0.02563,0.0001154,1929,0.00011890010560474388,100.0480230510645,164.9292149292149,121.00241165985109
4,0.0625,0.02567,0.0001154,1953,0.00012037942262626479,100.0480230510645,165.18661518661517,121.00241165985109
4,0.0625,0.025730000000000003,0.0001154,1951,0.00012025614620780472,100.0480230510645,165.5727155727156,121.00241165985109
4,0.0625,0.02576,0.0001154,1953,0.00012037942262626479,100.0480230510645,165.76576576576576,121.00241165985109
4,0.0625,0.02609,0.0001154,1898,0.00011698932111861269,100.0480230510645,167.88931788931788,121.00241165985109
4,0.0625,0.02704,7.725e-05,5356,0.00033013424863608513,100.0480230510645,174.002574002574,81.00031456432839
4,0.0625,0.02805,0.0001154,1836,0.00011316775214635031,100.0480230510645,180.50193050193047,121.00241165985109
4,0.0625,0.03107,3.815e-05,147053,0.009064083581904822,100.0480230510645,199.93564993564993,40.0020970955227
4,0.0625,0.03107,0.0001888,30232,0.0018634463414425179,100.0480230510645,199.93564993564993,197.96581734297996
4,0.0625,0.0318,1.907e-05,6978,0.0004301114240072072,100.0480230510645,204.63320463320463,19.995805808954596
4,0.0625,0.0318,7.725e-05,192380,0.011857958691674768,100.0480230510645,204.63320463320463,81.00031456432839
4,0.0625,0.0318,9.632e-05,3842,0.00023681399986180714,100.0480230510645,204.63320463320463,100.99612037328299
4,0.0625,0.0318,0.0001154,39879,0.0024580701458846973,100.0480230510645,204.63320463320463,121.00241165985109
4,0.0625,0.0318,0.0001545,14344,0.0008841384731956693,100.0480230510645,204.63320463320463,162.00062912865678
4,0.0625,0.0318,0.0003862,76294,0.004702625534996542,100.0480230510645,204.63320463320463,404.9491454335745
4,0.0625,0.0318,0.0004635,12105,0.0007461305227296136,100.0480230510645,204.63320463320463,486.0018873859704
4,0.0625,0.0318,0.0007714999999999999,1044520,0.06438234230495961,100.0480230510645,204.63320463320463,808.9545978819334
4,0.0625,0.0318,0.001158,62187,0.0038330953173883915,100.0480230510645,204.63320463320463,1214.218307643913
4,0.0625,0.0318,0.002316,13284,0.0008188019714118288,100.0480230510645,204.63320463320463,2428.436615287826
4,0.0625,0.03821,7.725e-05,40032,0.002467500791896893,100.0480230510645,245.88159588159587,81.00031456432839
4,0.0625,0.03882,9.441e-05,1034,6.37339083438596e-05,100.0480230510645,249.8069498069498,98.99339414910348
4,0.0625,0.03882,0.0002642,19943,0.0012292508066746538,100.0480230510645,249.8069498069498,277.0263185488099
4,0.0625,0.03979,7.725e-05,18100,0.001115651587063693,100.0480230510645,256.048906048906,81.00031456432839
4,0.0625,0.03979,0.0001154,1550,9.553922430655936e-05,100.0480230510645,256.048906048906,121.00241165985109
4,0.0625,0.03979,0.0001926,2650,0.00016334125445960148,100.0480230510645,256.048906048906,201.95029883611195
4,0.0625,0.03979,0.0005788999999999999,1905,0.00011742078858322296,100.0480230510645,256.048906048906,607.0042990458214
4,0.0625,0.04663,0.0003767,3260,0.00020094056208992485,100.0480230510645,300.06435006435004,394.98794170074444
4,0.0625,0.04773,0.0007714999999999999,8198,0.000505310039267854,100.0480230510645,307.1428571428571,808.9545978819334
4,0.0625,0.062070000000000014,0.00034710000000000003,1054,6.496667252846036e-05,100.0480230510645,399.4208494208495,363.9509279647688
4,0.0625,0.06213,0.000452,18078,0.0011142955464606323,100.0480230510645,399.8069498069498,473.9435881304393
4,0.0625,0.0636,0.0001545,4892,0.00030153411955334737,100.0480230510645,409.26640926640925,162.00062912865678
4,0.0625,0.0636,0.0001926,52294,0.0032233085134756225,100.0480230510645,409.26640926640925,201.95029883611195
4,0.0625,0.0636,0.001543,2138,0.00013178249133382187,100.0480230510645,409.26640926640925,1617.909195763867
4,0.0625,0.0636,0.00193,146984,0.009059830545467948,100.0480230510645,409.26640926640925,2023.6971794065219
4,0.0625,0.07959,7.725e-05,1065,6.564469282999079e-05,100.0480230510645,512.1621621621621,81.00031456432839
4,0.0625,0.07959,0.0001154,2020,0.00012450918264467735,100.0480230510645,512.1621621621621,121.00241165985109
4,0.0625,0.09326,1.907e-05,11167,0.0006883138824718377,100.0480230510645,600.1287001287001,19.995805808954596
4,0.0625,0.09326,0.0001926,1024,6.311752625155922e-05,100.0480230510645,600.1287001287001,201.95029883611195
4,0.0625,0.1091,0.001158,4931,0.0003039380097133188,100.0480230510645,702.059202059202,1214.218307643913
4,0.0625,0.1113,0.0001926,3514,0.00021659666723435457,100.0480230510645,716.2162162162161,201.95029883611195
4,0.0625,0.1116,0.001158,4867,0.0002999931643225964,100.0480230510645,718.1467181467182,1214.218307643913
4,0.0625,0.1138,0.001158,2746,0.00016925852254568517,100.0480230510645,732.3037323037322,1214.218307643913
4,0.0625,0.1201,0.001158,4810,0.0002964797863964842,100.0480230510645,772.8442728442728,1214.218307643913
4,0.0625,0.1207,0.001158,6313,0.00038912201486923176,100.0480230510645,776.7052767052767,1214.218307643913
4,0.0625,0.1211,0.001158,4780,0.00029463064011958303,100.0480230510645,779.2792792792792,1214.218307643913
4,0.0625,0.1213,0.001158,6680,0.0004117432376566558,100.0480230510645,780.5662805662805,1214.218307643913
4,0.0625,0.1215,0.001158,4768,0.0002938909816088226,100.0480230510645,781.8532818532818,1214.218307643913
4,0.0625,0.1243,0.0001888,90716,0.005591571788512154,100.0480230510645,799.8712998712998,197.96581734297996
4,0.0625,0.1272,0.001158,24943,0.0015374418528248453,100.0480230510645,818.5328185328185,1214.218307643913
4,0.0625,0.1592,0.001158,4968,0.00030621862345483027,100.0480230510645,1024.4530244530245,1214.218307643913
4,0.0625,0.1592,0.002316,14614,0.0009007807896877797,100.0480230510645,1024.4530244530245,2428.436615287826
4,0.0625,0.1909,0.001158,24136,0.0014876998179762042,100.0480230510645,1228.4427284427284,1214.218307643913
4,0.06738,0.0318,0.001158,1515,9.338188698350802e-05,107.85977269089162,204.63320463320463,1214.218307643913
4,0.06873,0.006881999999999999,3.815e-05,1007,6.206967669464856e-05,110.02080998879461,44.28571428571428,40.0020970955227
4,0.06873,0.006989,3.815e-05,1005,6.194640027618849e-05,110.02080998879461,44.97425997425997,40.0020970955227
